,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Class,Corrupted
10,7.33045681930175,-3.4638236803971365,3.2557989651695056,-5.410884610774092,3.402132949791005,-2.609772205504317,-12.158737674877614,-2.6692669108484277,6.3717336025986,2.9859573186802093,2.7005210211212693,-4.582783774992855,1.8999344377687937,-1.7971943936958972,13.243573040143307,3.184589557175057,0.4366477757441753,6.511837167882276,-6.670372914603545,-8.879077541089197,1.6231005824310918,0.40254782172223136,0.6279154984345032,9.85311003852249,4.554478979929359,13,
11,-6.308166753396723,4.858432642389695,-0.5031722087213049,1.7198602367070752,2.1402983100768793,-1.5283866108326678,3.5380564904040326,-2.472108951776966,3.9528538019602033,2.7394010271746443,1.0807202051429228,-3.050794534212981,1.8572905433458171,4.591815711695775,3.478569061217602,-0.5057389158872487,-0.3780937818500799,1.4688409106108558,2.008241341202311,0.3115512117171968,-3.0587736340911587,4.118321021296426,4.924835210547339,-2.1742643713037912,-5.71792218620474,11,
12,-3.3130777589984604,2.6171960174757256,4.043088013112841,5.521918168891167,-7.830442628344174,-4.718152779202226,-0.9254993778954483,-0.7564477809403205,-11.823648292600401,1.180017087621194,1.7972315714197564,4.368489314912045,-4.049202099583368,-7.3208190274601765,-2.2686010414852937,0.006870771574247203,-3.1925812842193446,-2.361199956066372,-2.655519384118402,-3.9034369182101174,-4.8698279314413675,-7.4949388701219375,-1.3037535160181233,-5.112219948493054,-5.187861459804719,1,
13,-0.9666349972732289,0.4263495537168289,-1.7095255239717713,1.2902896029615492,1.2113216990881466,-3.212523094849794,2.263858741040173,-0.4868767811896846,-0.8815093371715292,-8.548863726181732,-7.845988891077799,-11.435774130140551,-0.9430196364324637,1.1207232733802768,1.203053238285423,-9.234589258823569,4.16042006070421,-3.686437688569969,5.037387440853962,0.6221161351187199,0.7252624951521378,-4.680281130666133,-0.557876636515527,-3.5115251054212924,1.4533753271070604,7,1.0
14,4.333250528393934,7.309232764736647,-2.4619549217619223,-7.266208908718929,5.003278648914895,3.5294950240690515,1.9387714527771718,3.905802605484154,7.1739977880552654,7.663467835714066,2.2072749014371347,1.904710519309195,1.3961258488113661,-8.971959365483956,11.443979309376699,8.25359225645834,12.938393891654165,-3.236912224076634,0.8616447374485743,-0.8760720632607151,6.362824356303105,7.880703845262602,2.6111045417022525,4.699456054643184,-1.2132721343529727,7,1.0
15,4.2124432400609475,2.467772129698708,-0.8689739699224712,-0.1761307377909629,-2.261323935019329,-12.640762459257044,-9.538569098943237,3.7062455484736367,9.71435643464968,2.8345487075510647,1.8966523307604142,4.011636021289661,2.483262075817377,4.010543112048466,-0.9292002610065534,-0.4156128793160443,-2.715962440157708,-5.4462295925870485,12.631552813205694,-1.2786281566359436,1.8697612242609374,-4.7479161650783555,-4.688456042203471,2.839379306637001,-2.45781159619424,10,
16,5.268923807812611,-5.3869119182439515,0.6796061011458008,-6.081278367375541,-6.147097308882934,3.202010179632193,1.6204933148663079,-2.068197053079447,2.241526840926748,-1.6631257865603706,-2.931238946615246,-0.7367267833667324,5.896447747512562,-4.242931570731853,-1.971865075831424,2.4477721898300935,3.9556960511718504,-2.7421892570406685,2.043936247272434,4.475175537138785,2.8986074496882956,3.5672202337776464,-1.4462359504797302,2.2040009126831763,1.8999131671113794,9,
17,-4.858957860005191,-4.7686620293477375,12.14022600500454,0.7522437738674004,-3.464709738689346,3.733624715758218,-4.213641514900269,-7.28715093576389,-3.1558237613237603,-2.120066391949896,5.9398855542765485,4.823756560729756,1.4567527807424598,-4.2053982248652675,-9.796198537680329,-5.479801475598436,4.025833343688531,-0.4711297919118005,0.5070972002537513,-3.353674686002189,10.290640645201666,0.03486337966063391,0.2519640501161242,6.006986086079017,-7.917824025595858,1,
18,4.854319273110047,-3.2248391143771906,1.7285747028306646,0.7101502140244325,-2.4485037592234598,-1.0277543748516713,-0.6576917831029768,-2.9506460524191134,-3.1274731442291146,0.5861788452119212,3.7499368912259694,2.445634838811532,1.1963164861088622,-4.385920043547004,-3.7456170991728914,2.4635831758766846,2.6317411632510135,5.046994216610423,1.3877261765479143,-2.9010788849114397,1.5739326872270647,-4.670628426361297,-3.540682152674161,3.2192749966543177,-2.8508490799316855,0,
19,5.824892034437291,-2.010949030374862,-12.38731123780778,2.587130423002409,7.603465544795686,4.90230576489413,2.6255997802615694,-0.7501732284486426,5.715585258928339,23.784291055442914,-7.077668164187543,4.098655378474332,-6.569126610195153,-2.282206299494308,5.08649663060146,11.085633990111237,9.590443287135901,2.253342552148975,4.275229655437023,-0.8868121256250454,15.442610943448836,-9.772839278121122,1.1228687105077362,-1.3958095904864167,2.9264036049835953,2,
20,4.1539316757523315,7.3224278973579695,7.78974034480271,7.17130618425684,0.5964540242880172,-5.648912805981951,1.1187520765124468,-7.979560015223525,-7.662881683296103,-4.266896465119979,-3.7685739513254086,-12.442054612097493,-0.5408071067040332,-7.73031647754854,-6.2918603879399235,2.4417075464153344,-7.615427403827698,1.792993773675175,-2.1115461356088217,-5.717174843812508,-4.383778783655079,4.661683784599644,-3.00262223452487,4.833677020317055,7.293460099425449,13,
21,5.837761693661324,2.391469788311189,4.607670779160835,1.7100173534488698,-4.056348393658286,-1.2191793437304854,2.6689766931216807,-5.254741901888297,-4.081945593337157,4.6066177065985965,-3.1659386059527796,5.94662720444241,-2.9193996771426773,-5.962056649512368,-0.9031304133560483,-2.5083359832099563,-2.4413130495412814,0.9513255530731901,-0.41017353043203353,-0.7287226284355595,2.737627975879369,-3.932731962801693,3.6743435584610813,5.1123988678260925,-5.805279216912729,0,1.0
22,1.60663772929701,-3.779343290529023,3.386185969234191,-5.097725651024079,-2.7414540504811864,3.44632020503044,5.852748900824552,0.513667855166589,-2.768093942015511,-0.2523237951891111,-2.056621074465106,-4.169515159660903,6.532065164505187,-3.020772113180478,-2.764614550493827,-3.7355075314381274,2.61559478729164,1.6813450717781178,-3.324425694406803,-2.2971370723159286,-6.589032194554756,-1.6525672996048733,-3.9366207042189254,3.10657781607331,-5.778485214411434,4,
23,-0.8404592534961619,2.0457016174613307,-0.5402055642270454,3.346873119701416,4.319943721439425,-3.7318488801235734,-1.1112260010366621,-3.718523650928867,1.7606940535823732,-2.3611970041992096,-0.34333752441969223,-2.0425416363621034,1.3144383657926377,0.7469253159706067,0.7795174200253494,-5.149879602922675,2.2432438814739855,-1.3820560129408517,4.769438862745979,-1.5776319292843348,0.9839472659054354,1.0688014616300296,1.4562706716268519,3.1488258053122458,2.0665218148355855,8,
24,7.155055099206322,2.712964800539503,9.624905173232106,4.383203719229634,-8.426573321978653,-2.675991845869681,5.087246286351247,1.8760694776331168,-4.430076249384591,8.344995747837899,4.094773381321482,-3.4218736411936996,1.5285304280537135,-1.0174738023794332,-11.073365986552814,5.240037467072101,4.835676576903329,3.51393870277725,4.995863057023389,-12.178981000588983,4.59671934842851,-0.7987304866295499,-4.100284431917396,-7.270758720993962,-9.363469346326942,0,
25,-4.612029845162549,2.140803786337347,1.005361103902427,0.2785367612329701,3.165194121791608,-1.701576230654221,0.9701624456277402,-0.5980903792395431,2.719289233459741,-0.37114441422671707,1.8018601919289021,-4.246465204660689,0.4842390772268419,2.9561188530825446,2.194087654135237,-1.1752761613141345,0.4206394558692278,4.111493730948025,2.664631010040973,1.0105816425838325,-4.045830952878948,2.035803021155114,2.0593855042546414,-4.12469502006117,-3.2455832081204012,11,
26,2.463904075808709,2.5128239817474123,4.993665551496946,-4.98468140219754,-6.657419419359158,-3.2805662156818127,-0.995829667986811,2.1610575151748947,1.2111506689997154,5.1934580965525985,2.505003138551644,4.0395503986141765,-0.05462964147132876,-2.3509766704012325,2.9364909839207134,7.103624169227665,2.2546361635014573,5.189510669320008,0.3287096218589527,3.2015058877803573,1.7449505742733986,-2.473850887623851,-3.604130794845442,-4.149971128168183,-4.5840117758935515,12,
27,2.3697960443580532,-2.8354240610882453,-0.1863667833068961,-4.533379557727774,-3.8032730789644296,2.73827293820936,3.5860967399529677,-1.8542090292815323,0.9763176677091687,-4.012609116434749,-3.864254156344539,-2.85380574094238,4.742594657862311,-4.848253175619217,0.07298994150242505,1.1605291906624566,1.0339959908671474,-3.643715627195951,1.545296066019147,4.5467409101749565,2.1524121054700376,6.020910696636065,0.8963087128512209,2.3663595228120293,1.9832558779558216,9,
28,1.7545952792909494,-4.326175344837218,5.239393784214227,-1.0085606059447887,-3.4387241384480376,0.12597539616846465,1.221552384677846,-1.8189771269762534,-1.6280965983012132,1.5684052474320218,6.026377677239355,-0.8923151663592379,-1.25777598728381,-4.089830049924275,-4.126679193962801,4.321379588812493,4.229409953140444,1.2222925958849817,-0.4321706697935699,-5.11744409354693,1.0667968566247346,-5.064435503999538,0.12394624801180809,3.2384425757788824,-3.8652600978479876,0,0.0
29,-11.98375197369282,-3.3812794291611956,-8.705227320934057,5.733741378024115,-8.555368402844714,-5.670725579769449,0.7215632434653242,6.041486553074174,-1.1099327700065365,-2.9839877086332223,-2.845317232454165,-4.7141795231187364,9.518098820602061,-3.539465867634945,4.5831700537841105,-2.7858850450673622,3.339773458712723,-5.856329628987548,11.282592469086378,11.320400942002953,5.094462272368248,-6.521822788430374,-1.6139186490838857,-4.741352112781321,-1.3182968329490519,7,
30,-1.1407245734975955,6.6668915582692065,-2.027250013904368,4.625901445127031,-1.5424041017649426,0.42270802560298737,-5.313521119654979,1.3805376191744148,1.749945233698908,3.139165805638499,-3.449291013509431,0.05262577613775643,1.8916321310004907,-2.3521484204634633,-4.384398037692716,-2.107014803633579,3.312462169899951,-0.4832215187597677,-0.24311765307791133,-2.9800499759516934,-1.600669477410201,0.07788175164562317,-3.8219946795960498,1.5404802525935868,1.4151066280661964,2,
31,0.3953260446735971,-2.9060413809126926,0.3065041774031487,-6.291666611765081,-6.9247905722394085,3.871379664796625,-0.48957215076519667,-1.1870100398256827,3.177201068161231,-4.592942857613136,-2.5631682616652904,-2.116826430302421,4.991668147094555,-5.615430947857005,2.0742598542960726,2.280012593406649,1.3975375313809208,-1.2105183201595373,3.948827254663003,1.9872403661703695,1.8667894286685425,4.5176933168902345,-0.680880124037327,0.40172121880426115,4.5615321025158355,9,
32,3.2692005171826093,-5.943757111605737,3.600760730003634,-3.0330290404545117,-3.154004409869504,1.3045860059597556,0.6949781604187124,1.0785438953929107,0.03901727215592475,0.22409887001892592,2.9624743360503163,0.7323865127503004,-0.794069320778433,-3.1236292341769163,-1.6297256679123702,2.8348510094260773,4.080732188254466,1.7814974226717029,0.04355154390444205,-3.253911158799784,2.0882810462389614,-2.5679191461125193,-1.8923974750221615,1.8361300044575262,-2.329264248108156,9,
33,1.616460832676725,-1.2336056014214631,2.703401165162332,3.4569174754016645,6.291106618405936,-1.2648486265401089,4.080536896960568,2.2872702411484394,1.2388777082355693,0.03873674001598157,-1.4937139002703597,5.249971816605476,-1.2573867943085655,-2.782828923518701,0.3252214155833062,-1.4517545958162605,-1.1971885204409527,2.3929961753044835,5.065718651617296,0.31314773120018646,0.8827904742502195,-2.969177868828429,-0.08726983100999242,2.263277452294572,-1.6019392916903095,3,
34,6.6035090396247655,-0.4572243111689476,1.6721655684747436,1.5128036993555365,-0.3803450170180174,-5.095629143801929,-6.024415196555999,-3.0636570053179324,2.610920459533573,-1.955959810449054,0.9573800459778952,-1.350447936889303,-3.8333948157163196,-1.520931615448649,6.040004689117,4.5746730186864655,0.22267951185730617,-0.9658791316256217,-5.9354326957052495,-5.894421499851505,-0.08681225568055972,3.8786158811211147,-2.9905073887376403,3.904626604066575,5.203695302758648,3,
35,-2.4338810308108765,-1.154080504847816,1.6702407089240303,-1.6372622916166724,5.52380854606022,1.2564427063440293,4.992214277478526,1.8328162967811008,-3.4482150417373094,0.12116876544368549,-1.5117500818418306,4.467420224354385,-0.733222207737471,-2.486777530800695,-2.393105328250235,-5.351511719239591,2.18652401711664,4.206565709810249,2.8726327886526137,-0.08894571896364001,1.507087410689894,-3.5032386699913505,4.231863208322037,-0.4618087404377924,-1.1188392762724901,4,
36,4.065607294183279,0.0681756538727244,-3.6015981329542632,-1.094735521323101,-3.1008659240052605,5.243708595236859,2.106679054835818,3.132350427791851,4.501065237154753,7.003625052562677,-4.480781897455874,3.4813745303579537,-4.517312176805056,1.1142033724447395,-0.7763485859109611,5.583485950420437,1.7129055106703537,0.20404496646891274,-2.816727741598691,-1.9147844231958548,2.614899886572387,-0.5100659419985132,-1.1584590813228983,4.308736677671318,-1.0263633820023876,10,
37,4.191143668177594,2.854971013675973,3.195387663984926,-0.6382493894941788,1.307506623029552,-5.3387188289465755,-1.6799045444388114,-3.73226894284028,5.1462542103605955,-2.4652810663597498,1.7673111248897668,-1.6915822594980696,-6.1263821191606675,1.3070650567733526,4.63725008557779,1.21991188271853,-2.17557525609053,0.2636352946806135,-4.435243775358984,-6.343468412726579,-1.1387670281905782,1.4474114317915827,-3.5061059638432988,0.19848612482238215,3.3233355186803974,12,
38,-1.6637561925948239,4.894365817371629,-1.4125660320497646,1.4935868048736047,6.7592168563711965,-2.685722695833867,2.831986414407183,-2.8386273818058028,3.5874083069654468,-1.1410244655372672,-3.1826942642648417,-3.0424580711441807,0.6305287280910645,2.573282594851743,2.497012117680692,-2.8526889718122277,2.1359365262006538,-1.2168861525687715,5.275876172437618,-0.35749755491554763,3.2451743283282477,1.413216735997215,1.6954796148231563,2.0182167389535426,-1.1608003454632962,8,
39,-0.029465855217118697,0.5796741543651514,2.2869833744120434,0.898370613437951,1.172202018848243,0.46733853041678697,5.678283947258554,-3.8476573119421156,2.7175268396327086,0.33434902141369793,1.2073986221492676,-2.468953016985452,3.0543753829957323,0.38503833387306163,-0.9868160450599739,-2.4257150924006607,2.014486505818179,1.4952200137634881,-4.402420687765053,0.9711003361627784,-7.720997060832258,0.5876113254467832,-1.4795162331828804,3.142901398251156,-3.0984143449866237,5,
40,-3.0539172775538708,-4.690642687265633,3.0285294284058875,-1.2412035666301438,5.372974785028818,5.314933642657351,1.4127601905501108,-6.588863836622526,8.717597916008442,-2.1186650944487457,6.883270978374652,-0.31068429094236216,-1.5597377095448612,-4.407473707666602,0.9217475264832231,-3.2018694021040774,4.813959747339457,8.317472638768674,-0.12326020489829359,-1.616715469520049,-7.0792032442943995,-4.152990238037274,4.733884076562417,4.931543465242836,-2.2870709100644433,0,
41,0.7767071869731925,1.3767655899145481,1.8125423352072159,-1.3341072712740958,1.1486801044191222,0.4205105466235647,5.073464121186892,-4.626974193467273,2.7951326979509203,-3.4954306448881547,1.7162203643329657,-0.5943412056011799,3.6196848511516726,-0.3894013504056389,-2.987062534884732,1.34060730382068,-1.8131087054345292,1.4494076243397407,-4.305661076218069,1.0025116626321653,-4.156977414684575,1.9527388315986078,-3.6574832999194182,2.9858425744736157,0.42440852009993124,5,
42,1.5138678118461675,-3.914380393537006,-2.230329757681916,1.4350561121352632,1.474168931156973,2.8590045684989174,-4.2574588461936,1.956644139057007,0.31864071835989183,1.3561198932347165,0.8250811920366958,-1.362453732240719,-1.0438474281236596,-1.306553478613771,3.6979466621734076,-3.4124871126773177,-0.5999686298152317,-5.139819114730047,2.3766833152568303,3.615794883227643,-1.8846877692059216,-1.6016848280892941,3.768402183918233,1.4196807028991296,3.2360428296764376,6,
43,4.969763448205209,-3.8639436622648162,3.9757278742238813,-1.6006442884404253,-0.17133108139941977,2.1411908793769,-2.8227637251166264,-3.046392851461247,-1.1534972879819874,2.4080068556916827,4.998555964748023,-1.5182290094788669,3.0403403245316776,-4.325166146863942,-3.679283550606219,2.503478186902503,7.904101716140177,3.3269440070158156,4.148354659759367,-2.5772809803422443,0.979416139208502,-4.160710529867524,0.43021340570226174,4.454947814685326,-1.4075409425219965,0,0.0
44,-3.853757902448565,-5.7385909533228805,1.9443324894340037,-1.687229434095343,-2.22266520107643,-2.839301702228448,4.634597882527712,3.6775853255330695,4.798086348827255,-3.3129131340054307,-3.5402537601380137,-3.3589569650716085,7.309884938476681,-1.1765669341656126,0.0472402501832625,-4.467911487481303,-4.352150872974151,-5.7333531343570785,3.5833166748599696,-2.7999402627283265,3.5464433068928707,-3.139736157603546,-0.6481705602094183,-2.3405415437869115,-1.3602312283797005,9,1.0
45,-3.300752322012904,-0.45896841379076414,-3.4496054187763607,2.684562570768223,3.3253414264892065,0.0049034250048993755,1.8896094537537884,2.273228535177067,1.9638139431383248,-3.4541666581511254,-1.9291279737596647,0.008955344031394141,-6.427643563238989,-1.7738839350555224,-1.6849554257875408,4.203913593943392,0.47019233164848595,-5.293814961768624,-3.3273381482020774,4.3036419409514615,-0.14765002051809606,-0.5198379313117307,-1.3251861510283471,0.788824939032152,3.315386129505092,14,
46,-3.769155696326704,2.594206810036611,0.9079066721886218,1.9170843921065552,6.107469679518527,-4.109617780463452,1.0523680202892207,-1.5855189244107653,4.508093018592309,1.0139612471636377,-0.9669370054165036,-2.3004109502233687,-2.726041163820752,2.4201109651976225,2.0428619513079225,-4.279003499449412,-0.5683076623745946,-0.399760445452078,2.796946867533221,-1.116556643062943,4.098501434544948,3.2168774427088938,2.147267896219714,0.008280891510042299,0.47615399078492315,8,
47,2.3168087252133303,1.991653463844363,3.9876615702413973,2.9991401545686474,-5.792473114496554,1.9908673257018608,-0.9384450645861969,-5.893939255295372,-3.4231774720281547,6.2894531315944056,-4.276640330589373,4.569220653869081,-3.9817114936128704,-3.7687705276466925,-2.2131211791001686,-2.3058297645590518,-1.1202693432773954,-2.7260779695653348,-0.48434702938339136,-4.880946999875887,3.2247797360374157,-3.1694186871790206,6.416128600236586,1.9072645827765249,-3.9421488849542614,13,
48,-2.939307667514331,4.605512804802826,-2.789961224893544,3.511137224717804,2.6322389629024348,-1.9086936585536083,1.2055544594648877,4.776464066520837,-0.4895235048265669,-1.0673457240351678,-3.238228541953518,-0.4048001896143725,-5.7302855222038,-2.0696758165248883,-1.3124898275341677,4.478116751320962,-0.6408564084715285,-4.377253162930411,-0.1922220525055942,2.6687566946126173,-2.0834063328777104,-0.36766422020999895,-1.757675311143462,2.5068873887337224,1.142044329369433,12,
49,1.8335447606862978,2.1516943227378453,-0.8501617282160976,3.77957209609577,-5.0355380601218585,-5.774667919943607,11.357680610683229,-5.433366176619665,0.4922676019940537,-3.484638520604652,6.130782459093188,-1.2898764826570397,-2.5922616328821997,-1.970760205280948,2.0208754779788527,-5.926192037170771,-0.3419386949415403,8.24837298123072,4.081179041864728,-5.3695887473829025,5.239494964529727,0.22118811888394463,-4.924484698054192,0.6073056989982948,-6.731658374499056,11,1.0
50,4.93115760087459,-1.3114890058853468,-2.1563170728786636,0.01688727493396512,-0.4066793591309246,2.9458015795155075,1.0973945434564136,-0.18656581048458487,3.1663730605130675,4.6157067209007066,-3.1196048590384273,5.378034130441199,-3.4287895063404497,0.4130899253547703,-3.51749564445746,5.111445471175927,1.9239217345951352,-2.1954964419923617,-1.7032244284159823,-1.947903274712092,2.7576170864835645,-2.618408129559511,-1.66061495017101,2.3048571313589084,-1.199566268324086,5,1.0
51,-2.4476151148882437,-5.275913103913927,1.7928885435495632,0.17138295604099418,-1.6718218116248318,-2.0616142072186836,1.0605844067018473,3.58044665396178,5.492454812293821,-5.9040151695211565,1.581084577648181,-2.595372078232298,6.40360298744846,1.279459904740843,-1.1510672930064638,-5.9508461323779995,-4.355294111818884,-3.623850285345109,4.445934523623381,-4.4130864063273,6.719424309193465,-1.5643462839793987,-1.702133652988769,-4.074574746852621,-1.0977862733292414,7,
52,1.4866737248063384,-3.5324871459399385,4.347898902422144,0.15384369123898467,-0.17322602336839443,1.1086729811637195,0.929907991429606,-1.8856796573184509,0.9489741631286397,0.19997970825099487,5.552717125285774,0.46671081922792557,-3.328241315349838,-3.0702340481503096,-2.9103528599826345,5.134071608221246,5.073349206977326,2.7564104688741593,3.896925546298205,-2.839588387684391,3.6684369263281966,-3.507179835610807,-0.44299163033644007,5.325820205340978,-2.1179497706180017,0,
53,-0.28849277149307806,-7.525976033866877,4.436142782888031,9.62433167192711,-4.207509095560006,0.42759147332867276,-3.797790064639473,-5.017871695456947,-3.3455633406600502,5.064635899706003,-5.2722729631818765,1.0423249460879536,-7.562634750649226,-1.7680066746690803,-6.751378779159511,3.074910632638008,15.976696283878942,2.655069361443985,-0.7869151275881677,2.3210067050967815,1.4862945343593814,-5.0603138022206835,2.9449880854593884,15.606025520143575,-12.185898583423906,5,1.0
54,-4.205180944540256,2.356717239574449,-5.645330029551937,1.2755625469743355,4.046103937529727,1.8390810243066862,2.958895846542384,2.632625663763009,3.6017463046918095,-3.322820999785548,-2.6672543329042395,-2.0623293080765017,-4.690934069965292,-1.8662252420751904,-4.676720453254788,7.421244523426034,-0.25447465026185445,-0.5834260666640736,-2.7366226599108043,4.823981348008061,0.35719289139837573,-0.805049222688996,-2.1029243357776295,1.24520400534564,4.491767922595239,14,
55,1.2569753023832528,3.208910170648303,-0.12592795174268745,2.2355568552690634,-0.20299855656703136,-0.34582689582021253,-4.212888747656509,-0.10572586317745958,4.932601156721869,4.8872573515658875,-3.83805108688141,-2.557604466980869,4.601469940935666,-2.0948959779063747,-5.0231001993304165,-3.3366629973272834,2.303729285334131,-1.3418973164214105,-1.1116410804964012,-2.055398453048265,-1.4975449867869657,-0.5478067033031297,-3.649012683261803,3.5175423972669027,-0.6719973314395897,2,0.0
56,-0.17744065060096267,-0.3532383308760597,3.09396886874049,-1.6050250752178903,6.590546755130508,-1.3443199396144763,3.360069247483275,2.279159108142542,-1.1011835214525312,1.1922977331881797,0.8592974685880672,5.969510621455688,-0.4554802012266134,-0.641591534510628,-3.100957450095719,-2.5375325514905014,1.832751189922361,0.13060013662541126,4.274103151060769,3.8363523310567036,-1.1609485254174174,-1.0045763829121326,2.2786647821209804,1.4846584322557885,-1.0954710482271313,12,
57,-0.8114899327721026,2.1080835044098802,4.171366233144032,6.332443101505564,-3.4276185368359515,1.882324774086511,-0.1829298896349812,-2.3693774904765226,-5.112677626508527,5.500743254681352,-1.5466787424757138,2.8775104632409985,-3.177205564975486,-0.7166135281785109,-3.222786229821366,-3.4521925081206977,-2.083710579493997,-2.7439756872998875,0.6310290707505055,-3.7456109205608903,3.37097637273391,-1.278671572650444,5.259650604854453,3.4801814074820303,-5.941368679726871,1,
58,4.005178948694915,-4.278413007119114,3.3924985355749784,-1.4760300121399623,-2.14464788907372,1.2452969448800952,0.13745656145830876,1.137198467112054,-0.3719309563478528,3.760270984135224,4.839746071316594,1.0428154367763578,0.8676774787162786,-2.4454970346318623,-3.331751175227412,3.9890223984445194,4.428241612010089,3.6342945131329136,2.0166076504481487,-3.5948930120155826,1.6410100388879756,-3.0432265553308366,0.1577862218827144,6.204609248272327,-3.975611055140194,0,
